"procarnumcod","fromarportcod","toarportcod","spacod","UpliftRestrictions","ThroughSPAflag","MultilateralCarrier","InvoluntaryRerouted","InvoluntaryEndorsed","Indemnification","sidetrip","originalreissueflg","Transportation","ownSurchargebilling","mixedclassoptions","sectorFareComponent","spaoncodeshare","OALsurchargebilling","spashareflag","FRMLAT","FRMLON","TOOLAT","TOOLON","bilamt","bilcnt","outcome"
"006","MEM","LAX","21","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","35.042400360","-89.976699830","33.942501070","-118.407997100","13665.12","50","2"
"851","HKG","NKG","5","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","22.308901000","113.915001000","31.742000580","118.861999500","13665","160","3"
"176","MXP","DXB","19","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","45.630600000","8.728110000","25.252799990","55.364398960","13664.17","64","3"
"001","SJU","PHL","20","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","18.439399720","-66.001800540","39.871898650","-75.241096500","13651.09","55","2"
"125","MNL","ICN","7","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","14.508600000","121.019997000","37.469100950","126.450996400","13625","82","3"
"157","HKG","MNL","2","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","22.308901000","113.915001000","14.508600000","121.019997000","13616","131","3"
"205","MNL","SFO","12","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","14.508600000","121.019997000","37.618999480","-122.375000000","13607.1","50","2"
"211","CEB","OZC","26","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","10.307499890","123.978996300","8.178509712","123.842002900","13601.3","584","4"
"001","DFW","MEX","18","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","32.896801000","-97.038002000","19.436300000","-99.072098000","13591.83","165","3"
"176","DXB","LGW","6","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","25.252799990","55.364398960","51.148102000","-0.190278000","13589.43","59","3"
"176","DXB","MNL","27","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","25.252799990","55.364398960","14.508600000","121.019997000","13586.32","39","2"
"043","TAO","HKG","21","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","36.266101840","120.374000500","22.308901000","113.915001000","13580","97","3"
"006","SFO","MSP","18","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","37.618999480","-122.375000000","44.882000000","-93.221802000","13579.08","68","3"
"006","ATL","LAX","4","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","33.636700000","-84.428101000","33.942501070","-118.407997100","13574.71","96","3"
"211","MNL","BSO","43","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","14.508600000","121.019997000","20.451300000","121.980003000","13573.85","115","3"
"211","TUG","MNL","25","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","17.643367680","121.733150500","14.508600000","121.019997000","13570.92","640","4"
"235","IST","HAM","6","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","41.275278000","28.751944000","53.630401610","9.988229752","13567.14","89","3"
"173","HNL","KOA","30","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","21.320620000","-157.924228000","19.738783000","-156.045603000","13563","139","3"
"001","SJU","PHL","18","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","18.439399720","-66.001800540","39.871898650","-75.241096500","13559.78","108","3"
"027","SEA","SFO","3","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","47.449001000","-122.308998000","37.618999480","-122.375000000","13558.35","156","3"
"001","PHX","LAX","20","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","33.434299470","-112.012001000","33.942501070","-118.407997100","13557.65","93","3"
"160","KLO","MNL","1","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","11.679400440","122.375999500","14.508600000","121.019997000","13548.75","360","3"
"043","HKG","XMN","15","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","22.308901000","113.915001000","24.544000630","118.127998400","13546.25","196","3"
"086","AKL","SYD","6","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","-37.008098600","174.792007400","-33.946098330","151.177002000","13540","63","3"
"211","PPS","MNL","33","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","9.742119789","118.759002700","14.508600000","121.019997000","13519.92","202","3"
"001","MIA","POS","17","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","25.793199540","-80.290603640","10.595399860","-61.337200160","13514.63","96","3"
"006","ATL","MOB","21","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","33.636700000","-84.428101000","30.691200260","-88.242797850","13509.94","254","3"
"006","LAX","RDU","21","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","33.942501070","-118.407997100","35.877601620","-78.787498470","13489","65","3"
"001","MCO","DFW","16","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","28.429399490","-81.308998110","32.896801000","-97.038002000","13482.42","106","3"
"006","LAX","MCO","15","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","33.942501070","-118.407997100","28.429399490","-81.308998110","13472.5","48","2"
"157","MNL","RXS","39","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","14.508600000","121.019997000","11.597700120","122.751998900","13458.63","344","3"
"173","OGG","HNL","44","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","20.898600000","-156.429993000","21.320620000","-157.924228000","13458.46","162","3"
"173","HNL","MNL","69","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","21.320620000","-157.924228000","14.508600000","121.019997000","13447.5","27","2"
"001","LAX","DEN","17","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","33.942501070","-118.407997100","39.861698150","-104.672996500","13440.25","86","3"
"999","HKG","DLC","16","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","22.308901000","113.915001000","38.965698240","121.539001500","13430","79","3"
"205","HND","MYJ","9","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","35.552299000","139.779999000","33.827201840","132.699996900","13423.61","87","3"
"001","ICN","CEB","24","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","37.469100950","126.450996400","10.307499890","123.978996300","13405.09","42","2"
"838","YMM","YYC","15","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","56.653301240","-111.222000100","51.113899230","-114.019996600","13398","343","3"
"211","CEB","BCD","25","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","10.307499890","123.978996300","10.776400000","123.014999000","13390.5","935","4"
"001","SJU","LAX","11","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","18.439399720","-66.001800540","33.942501070","-118.407997100","13382.56","48","2"
"211","CGY","CEB","43","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","8.612203000","124.456496000","10.307499890","123.978996300","13380.74","299","3"
"001","SFO","STL","7","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","37.618999480","-122.375000000","38.748697000","-90.370003000","13376.02","76","3"
"675","MFM","MNL","6","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","22.149599000","113.592003000","14.508600000","121.019997000","13365.03","120","3"
"607","BXU","MNL","40","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","8.951500000","125.478800000","14.508600000","121.019997000","13359.07","162","3"
"851","HKG","CTU","4","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","22.308901000","113.915001000","30.578500750","103.946998600","13340","135","3"
"297","MNL","ILO","7","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","14.508600000","121.019997000","10.833017000","122.493358000","13324","268","3"
"829","HKT","BKK","14","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","8.113200000","98.316902000","13.681099890","100.747001600","13303.75","156","3"
"829","BKK","HKT","14","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","13.681099890","100.747001600","8.113200000","98.316902000","13303.75","156","3"
"126","DPS","SIN","8","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","-8.748169899","115.166999800","1.350190000","103.994003000","13301.3","137","3"
"205","HND","YGJ","15","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","35.552299000","139.779999000","35.492198940","133.235992400","13298.85","94","3"
"738","HKG","MNL","9","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","22.308901000","113.915001000","14.508600000","121.019997000","13298","122","3"
"838","YVR","YYJ","10","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","49.193901060","-123.183998100","48.646900180","-123.426002500","13296.3","234","3"
"173","KOA","HNL","30","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","19.738783000","-156.045603000","21.320620000","-157.924228000","13288.9","146","3"
"006","MCO","LAX","17","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","28.429399490","-81.308998110","33.942501070","-118.407997100","13278.75","43","2"
"984","EWR","SFO","1","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","40.692501070","-74.168701170","37.618999480","-122.375000000","13268","48","2"
"829","RGN","BKK","15","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","16.907300950","96.133201600","13.681099890","100.747001600","13265","111","3"
"001","PEK","MNL","25","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","40.080101010","116.584999100","14.508600000","121.019997000","13265","84","3"
"838","YQB","YYZ","15","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","46.791100000","-71.393303000","43.677200320","-79.630599980","13252.33","164","3"
"838","YXE","YEG","15","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","52.170799260","-106.699996900","53.309700010","-113.580001800","13248.88","411","3"
"006","MNL","NRT","22","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","14.508600000","121.019997000","35.764701840","140.386001600","13232","18","2"
"027","AUS","SFO","3","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","30.194499970","-97.669898990","37.618999480","-122.375000000","13221.75","94","3"
"071","MNL","CEB","4","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","14.508600000","121.019997000","10.307499890","123.978996300","13210","208","3"
"001","PHX","TPA","18","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","33.434299470","-112.012001000","27.975500110","-82.533203130","13202","69","3"
"838","YYZ","YYT","10","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","43.677200320","-79.630599980","47.618598940","-52.751899720","13200.58","104","3"
"205","JFK","MNL","12","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","40.639801030","-73.778900150","14.508600000","121.019997000","13184.3","40","2"
"173","KOA","HNL","19","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","19.738783000","-156.045603000","21.320620000","-157.924228000","13183","138","3"
"795","BNE","ROK","1","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","-27.384199140","153.117004400","-23.381900790","150.475006100","13163.07","203","3"
"006","CEB","ICN","9","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","10.307499890","123.978996300","37.469100950","126.450996400","13156.36","67","3"
"176","DVO","MNL","17","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","7.125520229","125.646003700","14.508600000","121.019997000","13140","146","3"
"607","MNL","DVO","52","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","14.508600000","121.019997000","7.125520229","125.646003700","13130.75","124","3"
"607","MNL","KLO","40","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","14.508600000","121.019997000","11.679400440","122.375999500","13099.63","197","3"
"829","BKK","VTE","19","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","13.681099890","100.747001600","17.988300320","102.563003500","13098","243","3"
"607","OZC","MNL","60","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","8.178509712","123.842002900","14.508600000","121.019997000","13090.5","97","3"
"211","MNL","PPS","24","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","14.508600000","121.019997000","9.742119789","118.759002700","13088.66","382","3"
"211","OZC","CEB","26","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","8.178509712","123.842002900","10.307499890","123.978996300","13080","525","4"
"001","NRT","MNL","25","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","35.764701840","140.386001600","14.508600000","121.019997000","13067.5","83","3"
"005","PTY","IAH","8","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","9.071359634","-79.383499150","29.984399800","-95.341400150","13065.74","72","3"
"001","PHX","LAX","18","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","33.434299470","-112.012001000","33.942501070","-118.407997100","13060.94","228","3"
"126","JOG","CGK","9","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","-7.788179874","110.431999200","-6.125569820","106.655998200","13050","174","3"
"297","BKK","MNL","25","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","13.681099890","100.747001600","14.508600000","121.019997000","13020","84","3"
"027","SFO","PDX","8","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","37.618999480","-122.375000000","45.588699340","-122.597999600","13019","133","3"
"006","MSP","SFO","21","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","44.882000000","-93.221802000","37.618999480","-122.375000000","12999.65","83","3"
"211","ILO","CEB","27","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","10.833017000","122.493358000","10.307499890","123.978996300","12998.46","206","3"
"838","YVR","YYJ","1","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","49.193901060","-123.183998100","48.646900180","-123.426002500","12998.2","143","3"
"006","MNL","NGO","19","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","14.508600000","121.019997000","34.858398440","136.804992700","12992.75","181","3"
"000","BNE","MNL","5","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","-27.384199140","153.117004400","14.508600000","121.019997000","12988.64","46","2"
"607","TAG","MNL","31","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","9.665442000","123.853533000","14.508600000","121.019997000","12948.98","144","3"
"607","AUH","ZRH","31","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","24.433000560","54.651100160","47.464699000","8.549170000","12937.75","48","2"
"205","CTS","NRT","9","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","42.775199890","141.692001300","35.764701840","140.386001600","12920","76","3"
"001","AMA","DFW","20","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","35.219398000","-101.706001000","32.896801000","-97.038002000","12918.45","118","3"
"607","KLO","MNL","40","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","11.679400440","122.375999500","14.508600000","121.019997000","12917.42","203","3"
"160","DVO","MNL","24","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","7.125520229","125.646003700","14.508600000","121.019997000","12912.5","206","3"
"001","SFO","CLT","17","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","37.618999480","-122.375000000","35.214000700","-80.943099980","12907.17","80","3"
"000","SIN","MNL","5","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","1.350190000","103.994003000","14.508600000","121.019997000","12905.98","82","3"
"838","YEG","YXE","1","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","53.309700010","-113.580001800","52.170799260","-106.699996900","12902.13","233","3"
"675","MNL","MFM","7","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","14.508600000","121.019997000","22.149599000","113.592003000","12900","217","3"
"738","SGN","HAN","7","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","10.818799970","106.652000400","21.221200940","105.806999200","12900","86","3"
"001","MIA","LIM","18","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","25.793199540","-80.290603640","-12.021900000","-77.114305000","12884.06","62","3"
"001","TPA","DFW","20","M","Q","M","E","I","E","U","U","U","I","E","I","E","I","E","27.975500110","-82.533203130","32.896801000","-97.038002000","12863","65","3"
